@relation 'flopRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute flopRank numeric
@attribute id numeric

@data
8,8,385190,2241124
8,8,-1,2241132
7,6,2224968,2241138
7,5,1114651,2241144
7,3,304452,2241149
7,1,-1,2241154
7,6,337041,2241166
7,5,-1,2241172
7,3,-1,2241177
7,2,368641,2241183
7,1,-1,2241189
7,7,-1,2241202
7,5,395202,2241207
7,3,-1,2241212
7,2,-1,2241218
7,1,390430,2241224
8,6,383891,2241236
8,6,-1,2241265
8,4,388483,2241271
8,3,-1,2241278
8,2,-1,2241285
8,8,395189,2241299
8,7,-1,2241306
8,6,388417,2241313
8,5,-1,2241320
7,3,-1,2241326
7,2,363558,2241332
7,1,386614,2241338
6,4,-1,2241348
6,3,-1,2241353
6,6,-1,2241362
6,4,363757,2241366
5,4,395415,2241372
6,3,1115726,2241376
5,1,-1,2241380
6,6,237810,2241390
6,5,-1,2241395
5,1,-1,2241397
5,5,395437,2241406
5,4,397245,2241410
5,3,-1,2241414
5,1,390677,2241417
5,4,394346,2241425
5,3,373106,2241429
5,2,-1,2241433
5,4,-1,2241656
6,5,744401,2241662
6,3,366327,2241666
5,5,-1,2241674
5,4,337406,2241678
7,5,-1,2241684
7,3,366303,2241689
7,2,1115012,2241695
7,1,-1,2241701
5,4,2191464,2241822
5,2,380003,2241825
4,4,-1,2241832
4,3,-1,2241835
4,1,391016,2241837
4,3,377624,2241843
4,2,395304,2241846
4,4,-1,2241852
4,3,-1,2241855
4,4,266188,2241860
4,3,-1,2241863
4,2,-1,2241866
4,4,744216,2241872
4,3,-1,2241875
4,2,-1,2241878
4,1,-1,2241881
4,4,361361,2241888
4,3,-1,2241891
4,1,330267,2241893
4,3,399233,2241899
4,1,-1,2241901
7,2,-1,2242230
7,7,-1,2242242
7,6,396318,2242248
7,5,-1,2242254
7,4,-1,2242260
7,3,-1,2242266
8,2,392849,2242272
6,6,-1,2242284
6,5,-1,2242289
6,4,-1,2242294
6,2,362856,2242298
5,5,-1,2242307
5,4,-1,2242311
5,5,-1,2242317
5,4,399387,2242321
5,2,366315,2242324
5,5,-1,2242332
5,4,327887,2242336
5,2,-1,2242339
5,1,-1,2242343
5,5,337220,2242352
5,3,-1,2242355
5,2,-1,2242359
5,5,1485182,2242367
5,4,-1,2242371
5,3,744340,2242375
6,2,391044,2242379
6,1,-1,2242384
6,6,-1,2242395
8,7,386529,2242402
7,5,-1,2242408
7,4,-1,2242414
7,3,-1,2242420
7,1,-1,2242425
7,7,-1,2242438
8,6,-1,2242444
8,5,-1,2242451
8,3,-1,2242467
9,2,-1,2242474
9,1,-1,2242482
9,9,2192957,2242499
8,7,-1,2242506
7,5,-1,2242512
7,5,-1,2242519
8,5,-1,2242551
7,6,-1,2242560
7,5,306423,2242566
7,4,332996,2242572
9,1,393030,2242576
9,8,399441,2242592
9,6,-1,2242609
7,4,-1,2242616
9,1,-1,2242630
8,8,-1,2242646
4,3,209249,2245932
5,5,388663,2245938
5,4,379472,2245942
6,4,335193,2245947
5,2,-1,2245951
5,2,-1,2245956
4,1,396906,2245960
4,2,363952,2245965
4,1,-1,2245968
4,4,388834,2245975
4,3,-1,2245978
4,3,-1,2245982
4,2,-1,2245985
4,2,384215,2245989
4,1,383345,2245992
4,1,-1,2245996
4,1,244920,2246000
2,2,335351,2251511
2,1,396839,2251512
2,1,335335,2251514
2,2,275691,2251517
2,2,743672,2251519
2,1,399472,2251520
2,1,330447,2251522
2,2,354068,2251525
2,2,392867,2251527
2,2,325689,2251529
2,2,182885,2251531
2,1,359178,2251532
2,1,399471,2251534
2,1,397049,2251536
2,2,332814,2251539
2,1,388823,2251540
2,2,361025,2251543
2,1,386401,2251544
3,3,-1,2258857
3,2,744356,2258859
3,1,-1,2258861
3,2,365937,2258865
3,1,374883,2258867
3,2,395441,2258871
3,3,-1,2258875
3,2,391924,2258877
3,3,386427,2258881
4,4,273510,2258885
4,1,365417,2258886
4,4,332830,2258893
4,1,387699,2258894
4,3,-1,2258900
4,2,399582,2258912
4,4,-1,2258918
4,4,368527,2258922
4,3,-1,2258925
4,3,-1,2258929
4,1,399415,2258931
3,3,397620,2258994
2,1,384459,2263932
2,1,381500,2263934
2,2,744328,2263937
2,1,356799,2263938
2,1,393147,2263940
2,2,244946,2263943
2,2,330591,2263945
3,1,-1,2263946
3,2,-1,2263950
3,2,-1,2265258
3,1,-1,2265260
3,3,-1,2265265
4,2,-1,2265267
4,1,-1,2265270
4,3,-1,2265276
5,4,388804,2265281
5,2,-1,2265284
5,5,-1,2265292
5,4,395396,2265296
5,3,-1,2265300
6,2,-1,2265304
6,1,366329,2265309
6,5,-1,2265319
6,4,361570,2265324
8,5,-1,2272930
8,4,-1,2272937
8,3,368503,2272944
8,2,-1,2272951
8,1,-1,2272958
8,8,-1,2272973
8,6,-1,2272979
8,5,-1,2272986
8,4,-1,2272993
8,3,397619,2273000
8,2,-1,2273007
7,2,-1,2273042
7,1,-1,2273048
6,6,394888,2273060
7,6,-1,2273066
3,1,-1,2274267
3,3,-1,2274272
3,1,398739,2274273
3,1,376754,2274276
3,3,-1,2274281
3,2,366148,2274285
3,3,388769,2274289
3,3,-1,2274292
4,3,-1,2274315
4,1,-1,2274317
5,4,-1,2274324
4,2,381615,2277372
4,1,-1,2277375
4,3,-1,2277381
4,2,-1,2277384
4,1,-1,2277387
4,3,-1,2277393
4,2,-1,2277396
5,3,-1,2277401
5,5,384442,2277408
5,3,-1,2277411
5,2,-1,2277415
5,5,-1,2277423
5,4,-1,2277427
5,2,1114946,2277430
5,1,-1,2277434
5,3,383910,2277441
5,1,2970355,2277444
5,5,-1,2277453
5,3,-1,2277456
5,2,744667,2277460
5,5,-1,2277468
5,3,363924,2277471
5,2,-1,2277475
5,5,395435,2277483
5,4,335389,2277487
4,2,-1,2277490
3,2,744035,2277552
3,2,388260,2277555
3,3,335393,2277559
3,2,397203,2277561
3,1,381615,2277563
3,1,-1,2277566
3,3,-1,2277571
3,2,397246,2277573
3,3,363587,2278985
3,2,-1,2278987
3,2,275652,2278990
3,3,397627,2278994
3,3,-1,2278997
6,6,377836,2284439
6,4,-1,2284443
3,1,376584,2284608
3,1,392147,2284611
3,3,-1,2284616
3,1,-1,2284617
3,3,373348,2284622
3,2,-1,2284624
4,1,397527,2284626
3,3,365926,2284632
3,3,744350,2284635
3,1,-1,2284636
3,3,-1,2284641
4,2,-1,2284643
4,1,-1,2284646
4,3,368713,2284652
3,1,-1,2284654
2,1,2160733,2284657
2,2,330435,2284660
2,2,744751,2284662
6,3,-1,2288675
5,2,302057,2288680
3,1,368528,2288684
3,2,-1,2288688
3,2,377754,2288691
3,1,-1,2288693
3,3,373443,2288698
3,3,394698,2288701
3,3,399088,2288704
3,3,-1,2288707
3,2,367981,2288709
3,3,396542,2288713
3,1,384451,2288714
3,3,399438,2288719
3,2,397230,2288721
3,1,394473,2288723
3,1,294932,2288726
3,2,372178,2288730
3,3,384436,2288734
3,1,381685,2288735
3,3,330267,2288740
3,1,306815,2288741
3,3,335375,2288746
3,2,358645,2289076
3,2,744732,2289079
3,3,386230,2289083
3,3,335391,2289086
3,3,368709,2289089
4,3,304409,2289092
4,2,367968,2289095
6,1,-1,2289098
6,6,396696,2289109
6,4,-1,2289113
6,3,-1,2289118
4,4,-1,2289125
5,3,366292,2289128
6,2,375487,2289132
6,1,397619,2289137
6,5,-1,2289147
3,1,363405,2289190
4,1,-1,2292607
4,3,382247,2292613
4,2,373102,2292616
4,4,368657,2292622
4,2,-1,2292624
4,4,332801,2292630
4,1,-1,2292631
4,3,384360,2292637
4,2,395242,2292640
4,2,382070,2292644
6,5,395233,2292651
5,3,-1,2292655
7,2,372699,2292816
7,1,-1,2292822
7,5,-1,2292833
8,3,396894,2292838
8,8,387388,2292851
8,7,-1,2292858
8,6,-1,2292865
8,5,244936,2292872
8,4,392991,2292879
8,2,379693,2292885
8,1,390768,2292892
8,7,-1,2292906
8,6,-1,2292913
9,1,-1,2292966
3,3,397620,2295795
4,2,744034,2295797
4,1,384456,2295800
4,4,744197,2295807
4,4,383669,2295811
4,2,381685,2295813
2,2,275524,2295817
2,1,337350,2295818
2,2,337181,2295821
2,1,374558,2295822
2,2,302042,2295825
2,1,275874,2295826
2,1,301706,2295828
2,2,306813,2295831
2,1,336844,2295832
2,2,384439,2295835
3,2,388431,2295837
3,3,-1,2299794
3,3,-1,2299797
3,1,390992,2299798
3,3,332814,2299803
3,1,397049,2299804
3,3,744535,2299809
3,1,384242,2299810
3,3,-1,2299815
3,3,366291,2299818
3,2,-1,2299820
3,3,398906,2299824
3,2,-1,2299826
3,1,363701,2299828
3,3,273286,2299875
3,2,393198,2299877
3,1,337391,2299879
3,3,384457,2299884
3,1,275862,2299885
3,1,384269,2299888
3,3,744549,2299893
3,1,-1,2299894
3,3,743127,2299899
3,2,399625,2299901
3,1,399063,2299903
3,1,337675,2299906
3,3,356800,2299911
3,1,-1,2299912
3,3,1114507,2299917
3,3,382228,2299920
3,1,330633,2299921
3,2,392966,2300662
3,1,-1,2300664
3,2,394875,2300668
3,1,-1,2300670
5,5,388585,2300677
5,2,394147,2300679
5,3,-1,2300685
5,2,-1,2300689
5,5,377849,2300697
6,1,384453,2300698
6,6,-1,2300709
6,4,397618,2300713
6,3,-1,2300718
6,6,-1,2300727
5,4,275890,2300731
4,3,-1,2300735
4,2,394852,2300738
4,4,-1,2300744
4,3,390656,2300747
4,2,382261,2300750
5,3,-1,2301012
5,5,395993,2301019
4,4,-1,2301023
2,1,244739,2301265
2,2,379121,2301268
2,2,306816,2301270
6,4,743848,2301961
6,3,-1,2301966
5,3,-1,2302077
6,2,-1,2302081
6,1,-1,2302086
7,7,-1,2302098
8,7,-1,2302105
9,7,-1,2302113
9,5,-1,2302120
9,3,-1,2302127
9,2,1485180,2302135
9,1,299677,2302143
9,9,306086,2302160
9,8,-1,2302168
9,7,-1,2302176
8,4,-1,2302182
8,3,-1,2302189
8,2,399373,2302196
3,3,-1,2306119
3,1,744117,2306120
6,6,242387,2306445
6,5,743660,2306450
5,2,-1,2306453
7,3,-1,2306817
7,1,-1,2306822
7,5,399638,2306847
7,3,-1,2306852
7,6,-1,2306954
7,5,368485,2306960
7,3,363743,2306965
3,2,361543,2309080
4,4,374207,2309085
4,3,367799,2309088
4,4,-1,2309093
4,2,368485,2309095
4,4,744308,2309101
4,3,392509,2309104
4,2,385178,2309107
4,1,1114014,2309110
4,4,-1,2309117
4,2,393003,2309119
4,1,394332,2309122
4,4,396903,2309129
3,3,393247,2309132
3,1,399275,2309133
3,3,-1,2309138
3,2,372738,2309140
2,1,381343,2309142
2,1,368530,2309144
2,2,368151,2309147
2,1,395176,2309148
2,1,327873,2309150
2,2,368488,2309153
7,7,-1,2324937
7,6,-1,2324943
7,5,379136,2324949
8,7,-1,2324958
8,6,-1,2324965
8,5,-1,2324972
8,4,-1,2324979
8,3,-1,2324986
8,8,-1,2324999
7,6,380044,2325005
7,5,-1,2325011
7,4,-1,2325017
7,3,-1,2325023
5,4,337389,2325291
6,3,-1,2325295
5,1,368135,2325299
4,4,304058,2325307
4,3,-1,2325310
4,4,386442,2325315
4,2,379682,2325317
4,4,743780,2325323
4,3,395229,2325326
4,2,-1,2325329
4,3,1113919,2325334
4,2,398528,2325337
4,1,-1,2325340
5,5,-1,2328522
6,4,399622,2328526
7,4,383656,2328574
7,3,2189450,2328580
7,2,368525,2328586
6,1,-1,2328592
6,5,-1,2328602
5,2,-1,2328605
4,1,-1,2328609
4,4,-1,2328616
4,3,392991,2328619
4,1,387755,2328621
4,4,242190,2328628
4,3,385866,2328631
4,2,-1,2328634
6,6,-1,2328642
6,4,-1,2328646
6,3,-1,2328651
6,5,-1,2328659
6,4,381277,2328664
6,3,-1,2328669
6,2,-1,2328674
6,1,366331,2328679
6,6,-1,2328690
6,5,382240,2328695
6,4,-1,2328700
6,3,391028,2328705
6,2,391033,2328710
6,6,366095,2328720
6,5,379851,2328725
6,3,399101,2328729
6,2,368699,2328734
7,4,374933,2328781
7,3,-1,2328787
7,1,381890,2328792
6,6,-1,2328804
6,5,-1,2328809
6,4,390862,2328814
6,3,330449,2328819
6,2,388831,2328824
6,1,-1,2328829
6,6,-1,2328840
6,5,-1,2328845
6,5,375455,2328851
6,4,397608,2328856
4,2,-1,2328961
4,1,381891,2328964
4,4,-1,2328971
4,3,-1,2328974
4,2,394694,2328977
4,4,390458,2328983
4,2,-1,2328985
4,2,-1,2328989
4,4,373277,2328995
4,2,393237,2328997
4,1,743973,2329000
4,3,397203,2329006
4,2,1114367,2329009
4,1,-1,2329012
4,3,304253,2329018
4,2,1114296,2329021
4,3,379263,2329026
4,2,365418,2329029
4,1,-1,2329032
4,4,-1,2329071
4,3,743307,2329074
4,2,360842,2329077
4,1,-1,2329080
3,2,-1,2333670
3,3,1485183,2333674
3,2,382258,2333676
2,2,242556,2333679
2,1,328238,2333680
3,3,395994,2333684
3,2,330577,2333686
3,2,1115182,2333689
4,4,368644,2333694
4,2,363770,2333696
3,3,334646,2333701
3,1,367799,2333702
3,3,358983,2333707
3,2,-1,2333709
3,1,386285,2333711
3,3,366306,2333716
3,2,375417,2333718
3,1,-1,2333720
6,2,397555,2333772
6,1,361023,2333777
6,6,-1,2333788
6,4,-1,2333792
6,3,380017,2333797
6,1,-1,2333801
7,4,363951,2333810
4,3,-1,2333816
2,2,381629,2334400
3,1,383893,2334401
3,3,-1,2334406
3,3,358827,2334409
3,2,1485179,2334411
3,3,301705,2334415
3,2,275665,2334417
3,3,359166,2334421
3,1,361573,2334422
3,3,-1,2334427
3,3,-1,2334430
3,2,386594,2334432
3,1,743120,2334434
3,3,337377,2334439
3,2,-1,2334441
3,1,-1,2334443
3,1,388612,2334446
3,3,306649,2334451
7,4,-1,2335663
7,5,-1,2335671
3,2,-1,2337908
5,1,-1,2337910
6,2,-1,2337924
6,6,399233,2337934
6,5,377755,2337939
6,2,-1,2337942
7,7,-1,2337953
8,7,356798,2337960
8,4,381698,2337965
8,3,2190929,2337972
9,2,-1,2337979
2,2,399399,2338462
2,1,382202,2338463
2,2,384388,2338466
2,1,377290,2338467
2,1,375080,2338469
2,1,390992,2338471
2,2,384431,2338474
2,1,330590,2338475
2,1,742948,2338477
2,1,335182,2338479
2,2,376910,2338482
2,2,368162,2338484
2,1,373457,2338485
2,2,379145,2338488
2,2,394864,2338490
2,2,381880,2338492
2,2,743830,2338494
2,1,375642,2338495
3,2,-1,2343312
4,4,-1,2343317
4,3,-1,2343320
4,2,301889,2343323
4,4,337728,2343329
4,2,-1,2343331
4,1,399256,2343334
4,3,397268,2343340
4,2,373064,2343343
4,4,373430,2343349
3,2,384234,2343351
7,7,-1,2346279
7,4,-1,2346283
7,2,-1,2346288
7,1,366264,2346294
7,6,397245,2346306
4,1,1114876,2346308
6,6,-1,2346317
6,1,-1,2346318
6,6,744632,2346329
6,5,-1,2346334
6,4,392821,2346339
6,2,743941,2346343
6,6,391050,2346353
6,2,-1,2346355
6,6,392823,2346365
6,5,-1,2346370
6,4,-1,2346375
6,1,-1,2346378
6,5,368527,2346388
6,4,375638,2346393
6,1,-1,2346396
6,5,306804,2346406
6,1,-1,2346408
6,5,-1,2346418
6,3,-1,2346422
7,2,1485183,2346427
6,3,-1,2346435
6,2,1115215,2346440
5,5,367926,2346449
5,3,392486,2346452
5,4,-1,2346458
6,4,1114478,2346463
7,5,744683,2346470
8,4,-1,2346562
8,3,-1,2346569
8,8,-1,2346582
8,7,-1,2346589
8,5,-1,2346595
2,1,397255,2346907
2,1,394862,2346909
2,1,380044,2346911
2,1,335378,2346913
2,1,332774,2346915
2,1,304435,2346917
3,2,388233,2346920
3,1,-1,2346922
2,1,1115314,2346925
8,4,-1,2354676
8,3,398557,2354683
8,2,379329,2354690
8,1,306814,2354697
8,8,-1,2354712
8,6,1115167,2354774
8,5,-1,2354781
4,3,-1,2368026
4,3,379693,2370091
4,1,374390,2370093
4,4,-1,2370100
4,2,-1,2370102
4,1,-1,2370105
4,4,-1,2370112
4,2,-1,2370114
4,1,380020,2370117
5,2,-1,2370122
6,1,-1,2370126
7,6,386191,2370137
7,5,394893,2370143
8,2,744635,2370147
7,7,399456,2370160
7,5,-1,2370165
7,4,386599,2370171
6,3,394693,2370177
6,2,-1,2370182
4,3,368699,2370197
4,4,-1,2370202
5,4,744484,2370206
5,4,-1,2370211
5,3,-1,2370215
5,2,397596,2370219
5,1,-1,2370223
5,4,305916,2370231
5,5,366316,2370237
4,3,385868,2370240
4,1,1115900,2370242
4,3,-1,2370248
4,3,1115661,2370252
4,4,388713,2370257
4,2,332830,2370259
4,1,-1,2370262
4,1,-1,2370266
4,3,394316,2370272
4,2,744689,2370275
5,5,375066,2370282
4,4,-1,2370286
5,4,363936,2370290
5,2,379994,2370293
9,7,-1,2370410
7,4,-1,2370416
7,3,374376,2370422
8,1,-1,2370427
8,8,397541,2370442
8,7,384260,2370449
9,6,-1,2370456
9,2,-1,2370461
9,9,335393,2370477
9,7,-1,2370484
6,1,397613,2371007
6,6,-1,2371018
6,4,397567,2371022
7,2,-1,2379619
7,4,-1,2379628
7,6,-1,2379637
4,1,1114713,2380051
4,2,392317,2380056
4,1,-1,2380059
4,2,390107,2380064
4,1,743282,2380067
4,2,744451,2380072
4,3,373453,2380077
4,2,392853,2380080
4,1,386092,2380083
4,3,-1,2380089
4,4,366320,2380094
7,6,-1,2380100
7,1,-1,2380102
7,7,-1,2380115
4,4,-1,2061185
4,3,-1,2061188
4,2,367601,2061191
4,1,398737,2061194
5,5,-1,2061202
6,4,393241,2061206
7,6,-1,2061214
4,4,744766,2061219
4,1,-1,2061220
6,3,390572,2061226
6,2,743791,2061231
6,1,392513,2061236
6,6,-1,2061247
6,5,-1,2061252
6,3,-1,2061256
6,2,306618,2061261
7,7,-1,2061272
7,6,-1,2061278
7,4,-1,2061283
8,3,-1,2061289
8,2,399627,2061296
7,1,-1,2061303
7,6,1114042,2061315
3,1,-1,2061317
3,2,368277,2061321
2,1,388666,2061323
9,7,375468,2139967
9,4,-1,2140142
9,3,366318,2140150
8,2,306827,2140158
8,3,397627,2140207
8,1,-1,2140213
9,8,-1,2140228
9,9,399063,2140313
9,8,-1,2140321
5,5,-1,2140455
6,3,-1,2140458
6,2,-1,2140463
6,6,-1,2140473
5,2,-1,2140475
5,1,390865,2140479
5,5,392978,2140488
4,3,-1,2140491
4,1,-1,2140493
4,3,-1,2140499
4,1,-1,2140501
4,4,-1,2140508
4,3,-1,2140511
4,2,-1,2140514
4,1,389727,2140517
4,4,388766,2140524
4,3,-1,2140527
4,1,399455,2140529
4,3,379684,2140535
5,4,363911,2140540
5,2,366278,2140543
7,7,-1,2140553
6,4,304408,2140557
6,3,-1,2140562
6,2,-1,2140567
5,1,-1,2140572
7,3,-1,2140579
7,1,397254,2140584
6,5,366275,2140595
7,2,304239,2140598
7,1,744701,2140604
8,8,-1,2140618
8,6,-1,2140624
8,4,-1,2140630
8,3,-1,2140637
7,5,-1,2140647
7,3,-1,2140652
8,6,-1,2140662
9,5,390994,2140709
9,9,-1,2140732
8,7,-1,2140739
9,7,-1,2142696
9,9,-1,2147525
9,5,-1,2147540
9,4,389896,2147548
8,7,-1,2150337
7,5,-1,2150343
6,5,743294,2150350
8,4,-1,2150355
8,2,-1,2150361
8,7,382242,2150374
9,8,1485183,2150383
5,3,-1,2150387
9,7,-1,2151689
9,5,-1,2151706
9,5,-1,2151715
9,3,-1,2151722
9,9,-1,2151737
9,8,368531,2151745
9,7,743973,2151753
8,6,-1,2151761
6,2,-1,2151765
6,5,-1,2151774
6,4,743101,2151779
6,1,392471,2151782
6,5,-1,2151792
6,4,396542,2151797
6,3,-1,2151802
6,5,-1,2151810
7,4,-1,2151815
7,3,-1,2151821
7,1,-1,2151826
7,4,-1,2151836
7,3,-1,2151842
6,1,-1,2151847
6,5,-1,2151857
7,3,-1,2151861
6,1,-1,2151866
6,5,-1,2151876
7,4,-1,2151881
7,6,-1,2151890
7,5,-1,2151896
7,4,-1,2151902
7,3,-1,2151908
7,2,-1,2151914
8,8,381851,2151927
8,6,-1,2151933
8,5,-1,2151940
8,3,-1,2151946
8,7,-1,2151958
9,6,-1,2151965
8,4,-1,2151972
8,3,-1,2151979
7,7,397218,2151991
7,3,-1,2151994
6,1,396711,2151999
6,3,-1,2152007
6,2,263991,2152012
6,1,-1,2152017
6,6,-1,2152028
6,5,-1,2152033
6,3,-1,2152037
6,2,399430,2152042
6,6,384385,2152052
5,3,306633,2152055
6,2,-1,2152059
6,1,-1,2152064
6,6,-1,2152075
6,5,-1,2152080
3,2,368669,2152083
3,1,399466,2152085
6,5,-1,2152092
7,3,386642,2152096
6,2,390793,2152102
6,1,390858,2152107
7,7,-1,2152119
7,6,-1,2152125
7,4,-1,2152130
8,8,395398,2152141
8,7,-1,2152148
8,6,1114335,2152155
8,2,-1,2152159
8,1,-1,2152166
8,8,-1,2152181
8,6,-1,2152187
7,4,395148,2152193
6,1,-1,2153831
5,5,-1,2153841
5,5,-1,2153846
5,2,-1,2153848
4,3,-1,2153854
4,2,-1,2153857
3,1,306644,2153860
5,2,-1,2153864
6,3,366133,2153870
6,5,-1,2153878
7,3,-1,2153882
7,2,-1,2153888
7,7,-1,2153900
9,7,-1,2153907
9,4,1115362,2153913
7,6,391018,2153944
7,5,368316,2153950
7,4,-1,2153956
7,1,-1,2153960
7,6,-1,2153972
7,3,-1,2153976
8,1,-1,2164069
9,8,-1,2164084
9,6,-1,2164101
6,1,365953,2164105
7,5,-1,2164115
7,1,-1,2164118
7,7,-1,2164131
7,1,-1,2164132
7,7,-1,2164145
7,5,-1,2164150
7,7,-1,2164159
7,4,1114128,2164163
8,2,-1,2164168
8,8,-1,2164182
9,7,-1,2164189
9,6,-1,2164197
9,5,-1,2164205
7,3,395245,2164212
8,2,-1,2164218
8,7,337768,2164231
8,6,-1,2164238
7,4,-1,2164244
7,1,-1,2164248
7,5,-1,2164259
8,1,-1,2164262
8,6,-1,2164275
8,2,744748,2164279
7,6,-1,2164291
6,3,-1,2164295
6,2,-1,2164300
7,5,-1,2164309
8,2,-1,2164313
8,8,337406,2164327
8,7,-1,2164334
8,6,386089,2164341
8,6,-1,2164349
8,3,-1,2164354
9,2,273482,2164361
8,7,-1,2164375
8,6,-1,2164382
8,5,-1,2164389
8,4,-1,2164396
8,1,-1,2164401
8,8,-1,2164416
8,7,-1,2164423
8,5,-1,2164429
9,2,399467,2164434
9,1,-1,2164442
7,6,399439,2164456
7,5,-1,2164462
5,3,-1,2164614
7,2,397022,2164618
7,7,-1,2164630
7,5,1116011,2164635
8,2,-1,2164639
8,4,397501,2164669
8,3,-1,2164676
8,7,335379,2164688
8,6,392860,2164695
9,3,-1,2164700
9,1,-1,2164717
9,9,-1,2164734
9,4,-1,2164748
9,3,-1,2164756
9,2,395440,2164764
8,1,-1,2164772
8,8,390683,2164787
9,5,-1,2164792
8,4,743978,2164800
9,3,-1,2164807
9,9,275889,2164822
9,8,-1,2164830
9,6,-1,2164837
9,1,-1,2164861
9,5,390806,2164874
9,4,-1,2164882
9,3,-1,2164890
9,9,-1,2164905
9,2,-1,2164927
9,1,-1,2164935
9,9,395304,2164952
9,1,368526,2164953
9,8,-1,2164969
9,6,-1,2164976
9,3,-1,2164982
9,2,-1,2164990
9,1,-1,2164998
9,5,-1,2165031
9,1,-1,2165036
9,9,1115196,2165053
9,8,-1,2165061
9,7,-1,2165069
9,6,365965,2165077
9,6,-1,2165086
9,5,-1,2165094
9,4,-1,2165102
9,3,-1,2165110
9,2,-1,2165118
9,9,-1,2165134
9,7,-1,2165141
9,5,-1,2165148
9,4,-1,2165156
9,3,-1,2165164
8,4,-1,2165214
7,3,-1,2165221
7,1,-1,2165226
8,6,-1,2165238
8,5,-1,2165245
9,4,-1,2165252
9,2,393033,2165269
9,5,386090,2165301
5,3,386402,2270534
6,1,-1,2270537
8,7,-1,2270549
8,5,394684,2270555
7,3,1115730,2270561
7,2,-1,2270567
7,1,744387,2270573
8,8,-1,2270587
9,6,-1,2270593
9,5,-1,2270601
9,4,-1,2270609
8,6,-1,2270707
8,3,368713,2270712
8,2,-1,2270719
8,1,-1,2270726
9,8,325872,2270741
9,7,-1,2270749
8,7,-1,2270798
8,6,-1,2270805
9,9,-1,2270816
9,7,-1,2270823
9,6,-1,2270831
9,5,-1,2270839
8,7,-1,2270850
6,1,-1,2270852
6,3,743627,2270860
6,1,-1,2270864
7,3,-1,2270872
7,2,-1,2270878
9,8,-1,2270891
9,6,-1,2270898
9,4,-1,2270905
9,3,397608,2270913
9,2,-1,2270921
9,6,-1,2270934
8,3,-1,2270940
8,2,365405,2270947
7,5,-1,2270958
7,3,-1,2270963
7,2,380601,2270969
8,1,-1,2270975
7,6,-1,2270988
7,2,383881,2270991
7,7,-1,2271003
7,5,-1,2271008
7,4,373440,2271014
7,3,-1,2271020
7,1,-1,2271025
7,7,-1,2271038
8,4,-1,2271042
9,3,-1,2271049
9,9,-1,2271064
8,6,-1,2271070
8,5,-1,2271077
8,7,358644,2271097
8,6,-1,2271104
8,5,-1,2271111
8,4,-1,2271118
6,1,-1,2271123
6,6,-1,2271134
6,3,-1,2271137
7,1,-1,2271141
6,2,-1,2271149
4,2,-1,2272883
5,1,-1,2272886
5,2,379488,2272892
5,1,368291,2272896
6,3,-1,2272903
6,1,-1,2272907
6,6,-1,2272918
7,3,-1,2272921
8,2,-1,2272927
8,1,-1,2272934
8,8,-1,2272949
8,7,393979,2272956
8,6,-1,2272963
8,5,-1,2272970
8,3,-1,2272976
8,2,-1,2272983
8,1,744578,2272990
8,8,-1,2273005
8,7,-1,2273012
7,5,-1,2273018
7,5,-1,2273025
7,4,-1,2273031
6,3,-1,2273037
7,1,-1,2273041
7,7,397258,2273054
6,5,-1,2273059
7,7,-1,2273067
6,2,299690,2273069
6,1,392512,2273074
6,6,743602,2273085
6,5,1114299,2273090
6,4,-1,2273095
5,2,335351,2273099
6,2,-1,2273104
6,1,335010,2273109
5,2,-1,2273116
5,5,-1,2273124
5,4,-1,2273128
5,2,368657,2273131
5,5,-1,2273139
5,4,-1,2273143
5,1,-1,2273145
5,4,-1,2273153
5,3,-1,2273157
5,4,-1,2273163
5,3,-1,2273167
5,1,-1,2273170
6,4,-1,2273178
6,1,-1,2273181
6,5,-1,2273191
7,5,-1,2273197
6,1,-1,2273200
5,3,-1,2273208
4,2,377823,2273212
7,1,394642,2273215
7,7,-1,2273228
7,6,393120,2273234
8,3,-1,2273238
5,1,399648,2273244
5,5,366332,2273253
5,4,-1,2273257
5,2,-1,2273260
5,5,-1,2273268
5,4,-1,2273272
6,4,-1,2273277
5,3,-1,2273282
5,2,-1,2273286
5,1,2227892,2273290
5,5,392851,2273299
5,1,368709,2273300
6,2,-1,2273341
6,1,-1,2273346
6,5,335180,2273356
6,1,-1,2273358
7,6,368644,2273369
7,3,304240,2273373
8,1,-1,2273378
8,7,-1,2273392
8,5,-1,2273398
8,4,-1,2273405
8,3,-1,2273412
8,2,399035,2273419
8,8,395359,2273433
8,7,-1,2273440
8,5,-1,2273446
7,3,381893,2273452
6,2,-1,2273458
6,6,-1,2273468
6,4,1115567,2273472
6,4,-1,2273478
6,2,363938,2273482
8,7,-1,2273493
7,5,-1,2273499
8,5,-1,2273506
8,4,-1,2273513
7,2,-1,2273519
7,1,-1,2273525
5,4,-1,2273535
7,1,-1,2273537
7,7,-1,2273550
7,5,-1,2273555
8,4,-1,2273561
7,3,-1,2273568
7,6,-1,2273578
7,5,384399,2273584
7,4,368713,2273590
7,3,-1,2273596
7,2,-1,2273602
8,8,743307,2273615
6,4,-1,2273619
7,1,390457,2273622
8,7,-1,2273635
8,6,-1,2273642
8,4,-1,2273648
9,3,-1,2273655
