@relation 'riverRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute riverRank numeric
@attribute id numeric

@data
8,2,-1,5370289
8,1,-1,5370296
9,9,743852,5370312
9,1,-1,5370343
9,1,-1,5370352
9,9,-1,5370369
9,8,-1,5370377
9,7,-1,5370385
8,1,744002,5370388
8,8,-1,5370403
8,7,-1,5370410
8,6,744400,5370417
8,4,399457,5370423
8,2,-1,5370429
8,8,-1,5370443
8,6,-1,5370449
8,5,-1,5370456
8,4,-1,5370463
8,3,-1,5370470
8,2,-1,5370477
8,8,2227840,5370491
6,3,397246,5370494
7,7,-1,5370504
6,1,388600,5370505
6,6,1115734,5370516
6,5,-1,5370521
6,4,-1,5370526
6,3,-1,5370531
6,1,-1,5370535
6,6,-1,5370546
6,5,391049,5370551
6,4,377852,5370556
6,2,1114818,5370560
5,1,390852,5370565
5,4,-1,5370573
9,4,-1,5408897
9,6,386627,5408938
9,5,386638,5408946
8,5,1485184,5408955
9,3,744584,5409031
9,1,363925,5409038
8,7,392866,5409053
9,6,-1,5409060
9,4,-1,5409067
9,3,-1,5409075
9,2,-1,5409083
8,6,1485183,5409096
8,3,-1,5409101
8,8,-1,5409114
8,7,744662,5409121
8,5,391021,5409127
7,4,-1,5409134
6,6,388654,5409143
6,5,-1,5409148
4,3,366331,5409152
8,1,395219,5409448
9,6,-1,5409481
7,5,366329,5409489
7,2,1485180,5409493
7,1,-1,5409499
7,7,-1,5409512
7,6,744386,5409518
7,2,-1,5409521
7,1,744384,5409527
7,7,2227882,5409540
7,3,744645,5409543
7,1,-1,5409548
7,7,-1,5409561
7,6,-1,5409567
6,3,1115214,5409571
6,2,-1,5409576
6,1,-1,5409581
7,6,-1,5409592
6,3,-1,5409596
6,1,380049,5409600
6,6,2227883,5409611
6,5,-1,5409616
6,3,-1,5409620
7,2,-1,5409625
7,1,744661,5409631
8,8,-1,5409645
8,7,399472,5409652
8,6,-1,5409659
8,5,368344,5409666
8,2,744038,5409671
9,6,-1,5409803
8,3,743971,5414212
8,2,-1,5414219
8,1,-1,5414226
9,7,395402,5414240
9,6,743675,5414248
8,2,2219842,5414253
9,1,368713,5414260
9,9,-1,5414277
9,8,-1,5414285
9,6,-1,5414302
9,5,368163,5414310
9,3,390852,5414317
9,2,-1,5414325
8,7,368531,5414339
9,5,-1,5414345
9,1,-1,5414350
9,6,-1,5414434
9,5,-1,5414442
9,4,-1,5414450
8,1,-1,5414456
9,7,399652,5414470
9,5,-1,5414477
9,4,-1,5414485
8,2,-1,5414492
8,1,744542,5414499
9,9,743801,5414515
9,8,-1,5414523
9,7,1485184,5414531
9,4,-1,5414537
9,3,-1,5414545
9,4,-1,5414872
8,6,744714,5440886
9,4,-1,5440892
9,3,-1,5440900
9,2,-1,5440908
9,9,743625,5440924
9,6,-1,5440930
9,3,1485182,5440936
9,2,-1,5440944
9,1,-1,5440952
9,9,-1,5440969
9,8,1485180,5440977
8,5,-1,5440983
9,5,-1,5440991
9,1,-1,5441006
9,9,-1,5441023
8,6,-1,5441029
9,1,-1,5441032
9,9,399287,5441049
9,8,744635,5441057
9,6,1115877,5441064
9,5,-1,5441072
8,4,-1,5441080
8,3,-1,5441087
8,2,-1,5441094
9,1,-1,5441101
9,9,1485177,5441118
9,8,-1,5441126
9,7,-1,5441134
9,6,-1,5441142
8,8,-1,5441203
8,6,377826,5441209
6,3,2193505,5441214
5,5,-1,5441222
6,5,2227818,5441227
7,3,1115732,5441231
7,1,-1,5441236
7,5,743130,5441247
6,3,-1,5441252
5,5,-1,5441260
5,4,-1,5441264
9,8,399652,5445270
9,6,-1,5445277
9,6,-1,5445286
8,4,-1,5445293
8,3,361572,5445300
8,2,-1,5445307
9,8,-1,5445321
9,6,-1,5445328
9,5,-1,5445466
9,1,-1,5445581
8,1,2224798,5445630
8,6,396726,5445643
9,1,-1,5445756
9,9,-1,5445773
9,8,-1,5445781
9,4,2227820,5445796
9,3,-1,5445804
9,2,2227913,5445812
8,1,-1,5445820
8,8,744404,5445835
9,8,-1,5445843
9,7,-1,5445851
9,5,-1,5445858
7,2,-1,5445864
7,5,-1,5448616
8,4,-1,5448622
8,4,2227798,5448630
8,3,-1,5448637
8,2,388670,5448644
8,8,399641,5448658
8,5,2227874,5448663
8,3,-1,5448669
9,9,-1,5448683
9,8,-1,5448691
8,5,-1,5448697
9,4,-1,5448704
9,2,-1,5449141
2,1,744651,5465513
2,1,743956,5465515
2,2,397049,5465518
2,1,393149,5465519
2,2,2227810,5465522
2,1,743969,5465523
2,2,2186873,5465526
2,2,744685,5465528
2,1,743125,5465529
2,2,744587,5465532
2,2,744742,5465534
4,4,388839,5465538
4,3,-1,5465541
5,5,363954,5465547
6,5,-1,5465552
8,2,-1,5465585
7,1,373094,5465592
7,7,-1,5465605
7,5,391036,5465610
7,3,-1,5465615
7,7,391020,5465626
7,6,1114550,5465632
7,4,-1,5465637
8,8,2227882,5465648
7,4,1485180,5465652
7,3,-1,5465658
6,1,2227878,5465663
9,9,-1,5473783
9,7,-1,5473790
8,5,-1,5473797
7,2,-1,5473802
7,1,-1,5473808
7,7,395412,5473821
8,7,-1,5473828
8,6,744158,5473835
8,5,377854,5473842
8,4,744518,5473849
8,2,743975,5473855
6,1,399289,5473862
5,5,-1,5473872
5,4,-1,5473876
5,3,743649,5473880
5,1,744112,5473883
4,4,-1,5473891
4,3,-1,5473894
4,4,-1,5473899
4,3,744180,5473902
4,4,744755,5473907
4,3,-1,5473910
4,2,-1,5473913
4,3,-1,5473918
5,2,2227813,5473921
5,1,-1,5473925
6,6,388276,5473935
6,5,2222757,5473940
6,2,330633,5473943
6,1,-1,5473948
6,6,1115017,5473959
6,4,-1,5473963
6,3,-1,5473968
9,2,744494,5477919
8,6,-1,5477932
8,3,-1,5477937
8,2,-1,5477944
8,8,-1,5477958
8,7,-1,5477965
7,5,742936,5477971
9,2,395441,5535314
9,1,-1,5535322
9,9,-1,5535339
9,7,-1,5535346
8,6,744509,5535644
8,4,-1,5535650
8,2,397613,5535656
8,1,-1,5535663
9,9,-1,5535679
9,8,1115364,5535687
9,7,-1,5535695
9,6,743827,5535703
9,9,-1,5535745
9,4,-1,5535749
9,2,-1,5535756
9,1,2599166,5535764
9,7,-1,5535879
8,3,-1,5536194
9,1,2193309,5536200
9,8,-1,5536226
9,6,-1,5536243
9,5,-1,5536251
9,4,388484,5536259
9,3,-1,5536267
9,1,-1,5536274
9,9,-1,5536291
9,8,-1,5536299
9,5,390655,5536305
9,4,386637,5536313
9,3,-1,5536321
8,2,306452,5549873
9,9,744587,5549888
9,2,744025,5549920
9,1,-1,5549928
9,9,-1,5549945
9,8,-1,5549953
9,7,-1,5549961
9,9,-1,5550002
9,8,1115224,5550010
9,4,-1,5550075
9,3,-1,5550083
9,8,-1,5550307
9,5,-1,5550313
9,4,-1,5550321
9,5,-1,5550451
9,9,-1,5550464
9,7,744637,5550541
9,5,-1,5550548
9,9,744663,5550581
9,8,-1,5550589
9,7,396542,5550597
9,6,744544,5550605
9,3,-1,5550611
9,2,397612,5550619
9,9,-1,5550635
9,8,-1,5550643
8,6,394895,5550650
8,2,1485182,5550654
8,8,-1,5550668
8,5,384219,5550673
8,4,379488,5550680
8,3,-1,5550687
8,1,744399,5550693
7,5,375669,5550705
7,3,-1,5550710
7,5,-1,5550719
7,4,744689,5550725
7,3,-1,5550731
8,1,-1,5550736
8,8,-1,5550751
9,8,-1,5550759
9,6,744365,5550766
9,4,375486,5550773
8,1,-1,5550779
7,6,386598,5550792
8,5,744169,5550798
8,4,-1,5550805
8,3,743118,5550812
8,2,2225159,5550819
7,7,390656,5550832
8,7,2187098,5550839
8,6,2222588,5550846
9,8,-1,5554813
9,7,-1,5554821
7,1,-1,5554834
8,7,744197,5554847
8,5,-1,5554853
8,4,381698,5554860
7,1,-1,5554865
7,7,744504,5554878
7,6,2227918,5554884
7,1,1485179,5554886
7,7,744372,5554899
7,5,397091,5554904
7,3,-1,5554909
7,2,-1,5554915
7,1,380049,5554921
7,7,368670,5554934
6,2,744519,5554936
6,6,-1,5554946
6,5,-1,5554951
7,5,372911,5554957
8,3,-1,5554962
8,2,397599,5554969
9,9,1485183,5554984
9,8,-1,5554992
9,6,744179,5554999
9,5,-1,5555007
9,4,743295,5555045
9,3,-1,5555053
9,2,743621,5555061
9,3,-1,5555091
8,2,391036,5555099
8,8,743788,5555113
9,5,1485180,5555118
9,3,-1,5555125
9,2,377305,5555133
9,1,-1,5555141
9,9,744558,5555158
9,7,392501,5555165
9,5,-1,5555172
9,6,-1,5555182
4,1,744455,5558004
4,4,2227857,5558011
4,3,-1,5558014
4,2,744533,5558017
4,4,-1,5558023
5,2,399612,5558025
5,1,-1,5558029
5,1,-1,5558034
5,1,-1,5558039
5,5,-1,5558048
6,5,-1,5558053
6,4,-1,5558058
6,3,2227770,5558063
6,1,1485177,5558067
6,5,384455,5558077
4,4,-1,5558082
4,3,391020,5558085
4,4,-1,5558090
4,2,744455,5558092
5,3,-1,5558097
5,4,1114029,5558103
5,3,373277,5558107
5,5,744728,5558114
5,3,-1,5558117
5,4,-1,5558123
5,3,366332,5558127
5,2,-1,5558131
5,5,744625,5558139
5,4,744582,5558143
5,2,-1,5558146
5,5,1116044,5558154
5,4,-1,5558158
5,3,394881,5558162
5,2,-1,5558166
5,5,-1,5558174
5,3,-1,5558177
5,1,-1,5558180
5,3,-1,5558187
5,2,1115187,5558191
5,5,-1,5558199
5,4,-1,5558203
5,3,393243,5558207
5,2,398923,5558211
5,1,-1,5558215
5,4,-1,5558223
5,3,-1,5558227
5,1,743818,5558230
5,4,-1,5558238
5,3,-1,5558242
5,4,390683,5558248
5,3,-1,5558252
5,2,368164,5558256
5,1,375669,5558260
5,5,-1,5558269
6,4,-1,5558273
6,3,744297,5558278
6,4,2599215,5558285
6,3,-1,5558290
6,2,385374,5558295
6,1,-1,5558300
6,5,-1,5558310
6,2,2163072,5558313
6,5,399651,5558322
6,2,1114201,5558325
6,6,-1,5558335
6,5,-1,5558340
6,4,391021,5558345
7,7,394529,5558354
7,6,-1,5558360
7,6,744700,5558367
6,4,375305,5558372
8,3,-1,5558377
8,2,744115,5558384
7,1,-1,5558391
7,6,-1,5558403
7,5,-1,5558409
7,4,-1,5558415
7,5,-1,5558423
7,4,2224993,5558429
7,2,-1,5558434
7,1,395438,5558440
7,7,-1,5558453
7,5,744013,5558458
8,4,1485182,5558464
8,2,-1,5558470
8,1,-1,5558477
8,7,-1,5558491
8,6,743989,5558498
8,5,390852,5558505
8,4,-1,5558512
8,3,368489,5558519
7,2,395442,5558526
7,1,2219673,5558532
7,7,391018,5558545
8,7,-1,5558552
8,6,-1,5558559
9,3,2599140,5558564
9,2,-1,5558662
9,1,-1,5558670
9,4,-1,5558732
9,6,-1,5558773
9,5,-1,5558781
9,9,-1,5558934
9,3,-1,5558997
9,2,1114043,5559055
9,1,-1,5559063
9,9,393036,5559080
8,7,399655,5559087
9,5,-1,5559093
9,2,-1,5564918
9,3,-1,5564988
9,9,744674,5565003
9,7,1485181,5565010
9,5,1115694,5565017
9,3,-1,5565074
8,8,368531,5565188
9,5,-1,5565203
9,1,-1,5565228
9,4,-1,5565350
9,8,-1,5565383
9,3,-1,5565437
9,3,-1,5565606
9,1,-1,5565613
9,9,382262,5565630
9,8,-1,5565638
9,6,1485184,5565645
9,4,-1,5565652
8,6,390849,5565933
9,6,388651,5565941
9,4,-1,5565948
9,2,744040,5565955
9,9,-1,5565971
8,5,-1,5566116
8,4,397625,5566123
8,3,399641,5566130
7,7,-1,5566142
7,6,-1,5566148
7,5,-1,5566154
7,4,1114201,5566160
8,4,743963,5566167
7,2,-1,5566173
8,8,-1,5566186
8,7,-1,5566193
8,6,397584,5566200
7,1,744504,5566203
7,7,1114694,5566216
5,5,743482,5566221
5,4,-1,5566225
6,3,-1,5566229
6,1,383896,5566233
6,5,-1,5566243
6,4,-1,5566248
6,3,-1,5566253
6,2,-1,5566258
6,4,1114214,5566266
6,2,743830,5566270
6,5,-1,5566279
6,2,395439,5566282
6,1,-1,5566287
5,3,386654,5566295
5,2,377474,5566299
5,1,-1,5566303
4,1,-1,5566308
4,1,2599203,5566312
4,3,-1,5566318
3,3,393245,5566472
3,2,744625,5566474
3,3,375671,5566478
3,2,380065,5566480
4,1,-1,5566482
4,3,377670,5566488
5,5,2227847,5566494
6,6,-1,5566500
6,5,375487,5566505
6,4,393244,5566510
7,4,-1,5566516
7,3,366333,5566522
9,6,-1,5566532
9,5,-1,5566550
9,4,-1,5566558
9,3,1114031,5566566
9,2,388853,5566574
9,9,-1,5566590
9,4,-1,5566614
9,3,744480,5566682
9,2,1485178,5566690
9,1,-1,5566698
9,7,-1,5566723
8,8,-1,5566773
9,8,-1,5566781
9,7,-1,5566789
9,7,-1,5566798
8,4,-1,5566804
8,3,-1,5566811
8,2,306804,5566818
7,7,1485181,5566831
9,8,-1,5566839
9,7,395247,5566847
9,5,-1,5566854
9,4,2220179,5566862
9,1,-1,5567008
8,1,-1,5569121
8,8,-1,5569136
8,7,-1,5569143
8,6,388823,5569150
8,5,-1,5569157
8,7,-1,5569167
8,6,397233,5569174
8,4,-1,5569180
8,3,-1,5569187
8,8,744127,5569200
9,7,-1,5569207
9,6,-1,5569215
9,4,744335,5569222
9,3,-1,5569230
9,2,368699,5569238
9,1,361546,5569246
9,4,391034,5569258
9,2,-1,5569265
8,8,-1,5569280
8,5,386599,5569285
8,4,-1,5569292
9,7,-1,5569303
9,6,-1,5571797
9,7,-1,5571827
9,6,-1,5577743
6,1,-1,5577747
6,5,390865,5577757
6,2,-1,5577760
6,1,-1,5577765
7,6,-1,5577776
7,5,-1,5577782
7,4,-1,5577788
8,3,-1,5577794
9,2,380048,5577801
9,8,-1,5577886
8,2,-1,5672124
7,7,-1,5672137
7,6,388303,5672143
9,4,-1,5672148
9,3,1114185,5672156
8,2,377854,5672164
8,1,-1,5672171
8,8,-1,5672186
9,7,-1,5672193
9,5,-1,5672200
9,3,-1,5672207
9,1,2155608,5672214
9,9,-1,5672231
9,4,-1,5672265
9,3,399639,5672273
9,1,-1,5672280
9,8,397627,5672296
7,1,-1,5672298
7,7,743282,5672311
7,6,-1,5672317
9,8,2065531,5674350
9,7,391050,5674358
9,6,-1,5674426
7,3,-1,5674432
8,2,-1,5674438
8,1,-1,5674445
8,8,-1,5674460
8,7,-1,5674467
8,6,1485175,5674474
7,4,368517,5674480
9,4,-1,5674487
9,3,335393,5674495
9,1,-1,5674502
9,4,-1,5675234
9,5,380021,5675344
9,4,-1,5675352
9,9,-1,5675386
9,8,-1,5675394
9,3,-1,5675398
9,1,-1,5675405
9,9,-1,5675422
9,8,-1,5675430
9,6,375671,5675437
6,3,-1,4164782
6,1,-1,4164786
6,6,-1,4164797
5,4,388303,4164801
6,2,-1,4164804
6,3,1114891,4164811
6,1,-1,4164815
6,6,-1,4164826
8,5,-1,4164831
8,4,-1,4164838
8,3,-1,4164845
8,2,386650,4164852
4,4,-1,4315424
4,3,-1,4315427
4,3,-1,4315431
4,2,361572,4315434
4,1,-1,4315437
4,4,-1,4315444
4,1,-1,4315445
4,4,-1,4315452
4,4,373474,4315456
4,3,-1,4315459
4,1,-1,4315461
4,4,-1,4315468
5,2,2222742,4315470
5,1,-1,4315474
5,5,-1,4315483
5,3,-1,4315486
6,5,-1,4315493
6,4,-1,4315498
6,3,-1,4315503
6,2,1485184,4315508
6,6,-1,4315518
6,5,395247,4315523
7,5,-1,4315529
8,4,1485175,4315535
8,3,-1,4315542
8,2,393227,4315549
8,8,-1,4315563
8,3,743494,4315566
8,3,-1,4315574
8,2,395416,4315581
9,1,-1,4315588
3,2,744391,4322457
3,2,-1,4322460
3,1,393245,4322462
3,2,744648,4322466
3,3,382234,4322470
3,3,744300,4329203
2,1,390769,4329204
2,2,368347,4329207
2,1,368671,4329208
2,2,743955,4329211
2,1,306465,4329212
2,2,384247,4329215
2,2,368698,4329217
3,2,744701,4329219
3,2,743969,4329222
3,1,-1,4329224
3,1,-1,4329227
4,1,-1,4329230
4,3,390639,4329236
5,5,-1,4329242
4,2,-1,4329244
4,3,375643,4329249
5,1,-1,4329251
9,6,1114384,4342000
8,8,-1,4342021
9,7,-1,4342028
8,5,366333,4342035
8,2,744305,4342040
9,8,-1,4342054
9,7,-1,4342062
8,2,-1,4342066
8,8,-1,4342080
8,6,-1,4342086
9,5,-1,4342093
9,3,386468,4348395
9,2,-1,4348403
9,8,-1,4348437
9,5,2227861,4348443
9,4,-1,4348451
9,3,2218039,4348459
8,2,-1,4348467
8,8,395415,4348481
9,7,1485179,4348488
9,6,-1,4348496
3,3,744659,4363553
3,3,395416,4363556
4,1,-1,4363557
5,4,-1,4363564
6,6,-1,4363571
6,5,-1,4363576
6,1,-1,4363578
7,7,-1,4363590
6,5,-1,4363595
6,5,-1,4363601
6,4,-1,4363606
6,2,-1,4363610
5,5,-1,4363619
5,4,-1,4363623
6,3,-1,4363627
5,2,-1,4400962
5,5,-1,4400970
5,4,743840,4400974
5,2,-1,4400977
4,2,-1,4400982
4,1,744375,4400985
4,4,368348,4400992
4,3,393032,4400995
4,4,-1,4401000
4,3,-1,4401003
4,3,-1,4401007
4,4,743612,4401117
5,3,-1,4401120
5,1,386614,4401123
5,5,-1,4401132
5,2,380060,4401134
6,1,-1,4401138
6,6,-1,4401149
6,5,-1,4401154
7,6,-1,4404812
7,2,-1,4404815
7,6,399655,4404826
9,7,-1,4404834
8,4,-1,4404850
8,1,744583,4404855
8,8,-1,4404870
9,8,-1,4404878
9,7,273314,4404886
8,3,-1,4404891
8,8,-1,4404904
8,7,743804,4404911
8,6,-1,4404918
9,5,744702,4404935
9,4,2101204,4404943
3,3,-1,4415773
3,2,386654,4415775
3,1,-1,4415777
3,2,-1,4415781
3,2,-1,4415784
3,3,382064,4415788
3,3,744169,4415791
3,2,-1,4415793
3,2,-1,4415796
3,1,365966,4415798
3,2,394894,4415802
3,1,-1,4415804
3,2,335391,4415808
3,3,743105,4415812
3,1,-1,4415813
3,1,384453,4415816
5,4,744530,4415822
5,2,-1,4415825
5,1,-1,4415829
5,1,-1,4415834
5,1,379882,4415839
5,5,-1,4415848
5,4,-1,4415852
6,2,-1,4415855
6,6,-1,4415865
7,6,377682,4415871
8,5,-1,4415877
8,4,-1,4415884
8,7,-1,4434295
9,6,-1,4434302
9,2,-1,4434497
9,5,-1,4560888
9,3,-1,4560965
9,1,-1,4560982
9,7,-1,4560997
9,2,743649,4561151
9,1,744470,4561159
9,8,-1,4561175
9,7,399652,4561183
8,5,-1,4561300
8,5,744378,4561308
9,8,744677,4561319
9,7,-1,4561327
9,4,-1,4561333
9,5,-1,4561453
5,3,-1,4585647
5,2,2227797,4585651
5,3,384276,4585657
5,1,1115004,4585660
4,2,1485183,4585666
5,1,-1,4585669
5,3,744535,4585676
5,2,359180,4585680
5,5,-1,4585688
5,4,744361,4585692
4,4,-1,4585697
5,5,-1,4585702
5,4,-1,4585706
5,3,-1,4585710
5,1,-1,4585713
6,5,-1,4585722
6,4,2194205,4585727
6,6,744153,4585735
6,1,382203,4585736
8,6,-1,4585747
9,5,-1,4585754
9,4,-1,4585762
9,1,-1,4585938
9,8,-1,4585954
9,7,-1,4585962
9,6,-1,4585970
9,5,-1,4585978
9,4,-1,4585986
9,5,-1,4585996
7,7,399471,4586007
7,6,-1,4586013
6,6,-1,4586020
6,5,-1,4586025
6,4,-1,4586030
7,2,744702,4586034
6,6,-1,4586045
6,4,-1,4586049
6,3,-1,4586054
7,6,-1,4586063
7,5,1485181,4586069
7,4,-1,4586075
9,1,-1,4586079
8,7,-1,4586094
8,5,375485,4586100
8,3,-1,4586106
8,8,368503,4586119
8,6,397610,4586125
8,5,-1,4586132
9,8,392515,4594012
9,4,-1,4594017
9,3,744649,4594025
9,2,-1,4598717
9,8,-1,4598732
7,5,743650,4598738
6,2,394894,4598742
7,1,394712,4598747
7,7,2227849,4598760
7,6,-1,4598766
7,3,-1,4598770
7,2,-1,4598814
6,3,-1,4599401
6,1,379474,4599405
6,6,-1,4599416
6,5,-1,4599421
7,4,399598,4599426
9,3,-1,4599432
9,2,391033,4599440
9,5,744157,4600092
9,4,-1,4600100
8,3,744636,4600148
9,9,-1,4600482
9,8,-1,4600490
9,5,-1,4605827
8,4,-1,4605835
9,3,-1,4605842
9,9,-1,4605867
9,7,-1,4605874
9,6,-1,4605882
9,3,-1,4605898
9,3,-1,4605907
9,9,-1,4610155
9,8,1115691,4610163
9,8,-1,4610172
9,4,-1,4610177
8,5,-1,4610227
7,3,-1,4610233
7,2,-1,4610239
7,1,368698,4610245
7,7,-1,4610258
7,6,-1,4610264
6,4,368700,4610269
2,1,2217659,4610293
2,1,361558,4610295
2,2,375459,4610298
2,1,395388,4610299
2,2,377797,4610302
2,1,373432,4610303
2,1,388851,4610305
2,1,393035,4610307
2,1,393022,4610309
2,1,1485184,4610311
2,2,743820,4610314
2,2,398923,4610316
2,2,275708,4610318
2,1,393191,4610319
2,2,363588,4610322
2,2,384276,4610324
2,1,380021,4610325
2,2,366319,4610328
2,1,744491,4610329
3,2,744542,4610332
3,2,382064,4610335
3,1,-1,4610337
3,2,-1,4610341
3,2,-1,4610344
3,2,390134,4610347
3,3,390810,4610351
3,3,-1,4610354
3,3,359179,4610357
3,2,744335,4610359
3,1,393232,4610361
3,2,375665,4610365
3,1,743623,4610367
3,1,397271,4610370
3,1,1485179,4610373
3,1,744677,4610376
3,2,744703,4610380
3,3,390852,4610384
4,2,394696,4610386
5,1,-1,4610389
4,3,744337,4610396
4,2,744158,4610399
4,1,744362,4610402
4,3,386624,4610408
4,3,-1,4610412
4,2,-1,4610415
4,3,-1,4610420
4,4,-1,4610425
4,3,-1,4610428
4,2,395416,4610431
4,4,337772,4610437
4,2,743490,4610439
5,2,-1,4610443
5,4,-1,4610450
5,3,-1,4610454
5,1,744306,4610457
7,3,1485184,4610464
8,2,-1,4610470
8,7,-1,4610483
8,6,-1,4610490
8,5,-1,4610497
8,2,392512,4610572
7,7,-1,4610585
7,6,-1,4610591
7,5,-1,4610597
7,2,744687,4610601
8,1,-1,4610607
9,9,-1,4610623
8,7,-1,4610630
8,7,1485183,4610638
9,4,-1,4610643
9,9,-1,4610717
9,8,-1,4610725
9,6,-1,4610732
9,5,390473,4610740
9,6,-1,4610780
9,4,1485180,4610787
9,8,-1,4610810
7,7,-1,4621881
8,6,-1,4621887
8,4,-1,4621893
6,1,-1,4621898
7,4,-1,4621907
7,3,-1,4621913
8,2,395413,4621919
6,3,-1,4629834
6,1,-1,4629838
2,2,1485183,4634319
2,1,743781,4634320
2,1,1116060,4634322
2,1,365968,4634324
2,2,744766,4634327
2,1,397076,4634328
2,1,397599,4634330
2,1,2127412,4634332
2,2,743778,4634335
2,2,395415,4634337
2,1,2227783,4634338
2,2,744584,4634341
2,1,377853,4634342
2,2,1485181,4634345
2,2,1485184,4634347
2,1,1485182,4634348
8,6,743664,4649004
8,3,-1,4649009
8,1,744288,4649015
9,9,-1,4649031
7,6,-1,4649037
8,2,-1,4649040
8,8,-1,4649054
8,7,743480,4649061
9,7,-1,4649069
9,6,-1,4649077
9,4,-1,4649094
9,2,-1,4649101
9,9,743659,4651312
9,8,-1,4651320
7,6,-1,4651327
8,5,-1,4651333
8,4,379643,4651340
8,1,-1,4651345
8,8,-1,4651360
5,1,380064,4651361
5,5,397583,4651370
6,2,744002,4651372
7,1,744728,4651377
7,7,-1,4651390
7,6,-1,4651396
8,5,-1,4651402
7,2,743612,4651407
7,1,-1,4651413
7,6,-1,4651425
7,3,-1,4651429
7,1,-1,4651434
6,6,-1,4656375
6,2,-1,4656377
6,4,744587,4656385
6,5,-1,4656392
6,4,397261,4656397
7,7,306438,4656406
8,7,-1,4656413
3,1,744475,4658628
4,2,-1,4658632
5,2,744715,4658659
5,1,2191800,4658663
5,5,-1,4658672
6,2,368348,4658674
9,1,744753,4658679
9,8,-1,4658895
8,6,744323,4658902
9,8,-1,4658992
9,3,743787,4659096
9,2,-1,4659104
7,6,-1,4659117
6,4,1485183,4659122
7,6,744634,4659130
8,5,-1,4659136
8,2,-1,4659141
8,8,-1,4659155
8,7,-1,4659162
9,7,-1,4659170
9,6,-1,4659178
9,4,-1,4659185
8,1,-1,4659191
8,7,-1,4659205
6,4,-1,4659210
6,3,-1,4659215
7,2,-1,4659220
7,6,-1,4659231
8,7,-1,4659239
8,6,393245,4659246
9,5,-1,4659253
9,4,743859,4659261
8,2,-1,4659268
8,1,-1,4659275
8,7,1114888,4659289
8,6,395402,4659296
8,3,-1,4659301
8,2,-1,4659308
8,1,399428,4659315
9,8,-1,4659330
9,7,744625,4659338
9,6,-1,4659346
8,8,-1,4659627
8,7,743832,4659634
8,8,-1,4673186
8,5,399640,4673191
9,3,-1,4673197
9,2,-1,4673205
8,1,-1,4673213
8,8,743468,4673228
9,8,2225165,4673236
6,6,-1,4673243
6,5,-1,4673248
6,3,-1,4673252
6,2,306649,4673257
6,1,-1,4673262
6,6,-1,4673273
6,4,-1,4673277
5,1,-1,4673280
6,4,-1,4673288
6,3,2227925,4673293
6,6,-1,4673302
8,5,-1,4673307
8,4,-1,4673314
7,1,-1,4673319
8,7,-1,4673332
8,7,744742,4677156
8,6,1115201,4677163
7,4,390977,4677169
7,2,-1,4677174
8,1,-1,4677180
8,8,-1,4677195
8,7,-1,4677202
8,6,1114649,4677209
9,2,1115381,4677223
9,9,-1,4677239
8,6,-1,4677245
8,3,-1,4677250
9,9,-1,4677264
9,4,-1,4683938
9,3,-1,4683946
9,2,-1,4683954
8,7,-1,4683968
9,5,-1,4683974
9,5,-1,4683983
8,2,-1,4683989
8,1,-1,4683996
7,6,-1,4684009
7,5,-1,4684015
8,2,1116060,4684019
7,1,373473,4684026
7,4,-1,4684036
7,3,-1,4684042
7,2,306648,4684048
8,7,-1,4684060
8,5,-1,4684066
7,3,-1,4684072
7,2,-1,4684078
8,7,2222784,4684090
9,7,-1,4684098
9,6,-1,4684106
8,3,-1,4684242
7,7,386402,4684254
7,6,-1,4684260
8,4,-1,4684265
7,2,-1,4684271
7,1,744554,4684277
6,4,1485181,4684287
5,2,-1,4684291
5,1,392318,4684295
5,4,-1,4684303
6,3,-1,4684307
6,5,-1,4684315
8,6,383725,4684322
7,2,393245,4684326
7,7,-1,4684338
7,6,-1,4684344
7,3,-1,4684348
9,1,743272,4684353
8,2,381709,4684393
5,4,-1,4686820
5,3,-1,4686824
5,2,-1,4686828
5,1,-1,4686832
6,2,391021,4686838
7,5,-1,4686847
7,1,-1,4686850
7,5,-1,4686861
8,4,-1,4686867
7,1,-1,4686872
8,8,-1,4686886
9,9,-1,4687015
9,4,-1,4687129
7,1,-1,4687135
7,7,-1,4687148
6,4,-1,4687152
6,2,-1,4687156
6,1,-1,4687161
6,6,-1,4687172
6,5,1485184,4687177
6,4,-1,4687182
6,3,-1,4687187
6,1,-1,4687191
6,6,-1,4687202
6,2,744750,4687204
6,1,-1,4687209
6,6,-1,4687220
6,5,399457,4687225
7,4,-1,4687230
7,3,-1,4687236
8,2,-1,4687242
8,1,-1,4687249
8,3,-1,4687359
9,2,372740,4687366
9,1,-1,4687374
9,9,743128,4687391
9,7,-1,4687398
9,5,-1,4687405
7,1,-1,4687410
7,4,-1,4687420
7,3,-1,4687426
6,1,-1,4687431
7,1,744728,4687437
7,4,-1,4687447
2,1,390641,4690204
2,1,1115384,4690206
2,1,2227895,4690208
2,2,399655,4690211
2,1,366150,4690212
2,2,743299,4690215
3,2,397599,4690217
3,1,-1,4690219
3,3,-1,4690224
3,2,744580,4690226
3,2,382241,4690229
3,1,399653,4690231
3,2,377852,4690235
4,1,2191855,4690237
4,3,-1,4690243
4,3,1114662,4690247
4,2,-1,4690250
5,4,-1,4690256
